"회계연도","지역명","자치단체코드","자치단체명","분야코드","분야명","부문코드","부문명","세출결산액"
"2010","전남","4614000","전남나주시","020","공공질서및안전","025","재난방재ㆍ민방위","11229069820"
"2010","전남","4614000","전남나주시","050","교육","051","유아및초중등교육","1521371810"
"2010","전남","4614000","전남나주시","050","교육","053","평생ㆍ직업교육","2415717170"
"2010","전남","4614000","전남나주시","060","문화및관광","061","문화예술","5091467100"
"2010","전남","4614000","전남나주시","060","문화및관광","062","관광","4645498270"
"2010","전남","4614000","전남나주시","060","문화및관광","063","체육","3806961130"
"2010","전남","4614000","전남나주시","060","문화및관광","064","문화재","9188301180"
"2010","전남","4614000","전남나주시","060","문화및관광","065","문화및관광일반","87712180"
"2010","전남","4614000","전남나주시","070","환경보호","071","상하수도ㆍ수질","27366595990"
"2010","전남","4614000","전남나주시","070","환경보호","072","폐기물","618311930"
"2010","전남","4614000","전남나주시","070","환경보호","076","환경보호일반","6888603180"
"2010","전남","4614000","전남나주시","080","사회복지","081","기초생활보장","20704280190"
"2010","전남","4614000","전남나주시","080","사회복지","082","취약계층지원","13771671860"
"2010","전남","4614000","전남나주시","080","사회복지","084","보육ㆍ가족및여성","11306258060"
"2010","전남","4614000","전남나주시","080","사회복지","085","노인ㆍ청소년","29186137110"
"2010","전남","4614000","전남나주시","080","사회복지","086","노동","3672846095"
"2010","전남","4614000","전남나주시","080","사회복지","087","보훈","386132600"
"2010","전남","4614000","전남나주시","080","사회복지","089","사회복지일반","849185180"
"2010","전남","4614000","전남나주시","090","보건","091","보건의료","6204063798"
"2010","전남","4614000","전남나주시","090","보건","093","식품의약안전","84431780"
"2010","전남","4614000","전남나주시","100","농림해양수산","101","농업ㆍ농촌","74507957569"
"2010","전남","4614000","전남나주시","100","농림해양수산","102","임업ㆍ산촌","14011085390"
"2010","전남","4600000","전남본청","080","사회복지","081","기초생활보장","355637716340"
"2010","전남","4600000","전남본청","080","사회복지","082","취약계층지원","3046654800"
"2010","전남","4600000","전남본청","080","사회복지","084","보육ㆍ가족및여성","5617850200"
"2010","전남","4600000","전남본청","080","사회복지","085","노인ㆍ청소년","4234743920"
"2010","전남","4600000","전남본청","080","사회복지","087","보훈","331294000"
"2010","전남","4600000","전남본청","080","사회복지","089","사회복지일반","1166020200"
"2010","전남","4600000","전남본청","090","보건","091","보건의료","20863851270"
"2010","전남","4600000","전남본청","100","농림해양수산","101","농업ㆍ농촌","172074772950"
"2010","전남","4600000","전남본청","100","농림해양수산","102","임업ㆍ산촌","40531566680"
"2010","전남","4600000","전남본청","100","농림해양수산","103","해양수산ㆍ어촌","31580160740"
"2010","전남","4600000","전남본청","110","산업ㆍ중소기업","112","산업기술지원","7644006530"
"2010","전남","4600000","전남본청","110","산업ㆍ중소기업","113","무역및투자유치","11299793470"
"2010","전남","4600000","전남본청","110","산업ㆍ중소기업","114","산업진흥ㆍ고도화","22078318880"
"2010","전남","4600000","전남본청","110","산업ㆍ중소기업","115","에너지및자원개발","11992147590"
"2010","전남","4600000","전남본청","110","산업ㆍ중소기업","116","산업ㆍ중소기업일반","11418108550"
"2010","전남","4600000","전남본청","120","수송및교통","121","도로","238167356900"
"2010","전남","4600000","전남본청","120","수송및교통","124","해운ㆍ항만","388612900"
"2010","전남","4600000","전남본청","120","수송및교통","126","대중교통ㆍ물류등기타","9258315320"
"2010","전남","4600000","전남본청","140","국토및지역개발","141","수자원","2258476540"
"2010","전남","4600000","전남본청","140","국토및지역개발","142","지역및도시","148732194610"
"2010","전남","4600000","전남본청","150","과학기술","152","과학기술연구지원","782000000"
"2010","전남","4600000","전남본청","150","과학기술","153","과학기술일반","201513920"
"2010","전남","4600000","전남본청","160","예비비","161","예비비","0"
"2010","전남","4600000","전남본청","900","기타","901","기타","254485124860"
"2010","전남","4611000","전남목포시","010","일반공공행정","011","입법및선거관리","1522923990"
"2010","전남","4611000","전남목포시","010","일반공공행정","013","지방행정ㆍ재정지원","1010826630"
"2010","전남","4611000","전남목포시","010","일반공공행정","016","일반행정","16619164790"
"2010","전남","4611000","전남목포시","020","공공질서및안전","025","재난방재ㆍ민방위","1380829940"
"2010","전남","4611000","전남목포시","050","교육","053","평생ㆍ직업교육","14285618380"
"2010","전남","4611000","전남목포시","060","문화및관광","061","문화예술","13444440780"
"2010","전남","4611000","전남목포시","060","문화및관광","062","관광","10596644590"
"2010","전남","4611000","전남목포시","060","문화및관광","063","체육","8543816690"
"2010","전남","4611000","전남목포시","060","문화및관광","064","문화재","1637843950"
"2010","전남","4611000","전남목포시","070","환경보호","071","상하수도ㆍ수질","50282366060"
"2010","전남","4611000","전남목포시","070","환경보호","072","폐기물","7669886230"
"2010","전남","4611000","전남목포시","070","환경보호","073","대기","465124530"
"2010","전남","4611000","전남목포시","070","환경보호","074","자연","488022670"
"2010","전남","4611000","전남목포시","070","환경보호","076","환경보호일반","148969560"
"2010","전남","4611000","전남목포시","080","사회복지","081","기초생활보장","39174887200"
"2010","전남","4611000","전남목포시","080","사회복지","082","취약계층지원","35008682170"
"2010","전남","4611000","전남목포시","080","사회복지","084","보육ㆍ가족및여성","42271322560"
"2010","전남","4611000","전남목포시","080","사회복지","085","노인ㆍ청소년","33879843670"
"2010","전남","4611000","전남목포시","080","사회복지","086","노동","383717080"
"2010","전남","4611000","전남목포시","080","사회복지","089","사회복지일반","3550972260"
